session_id,session_start_dt,session_finish_dt,username,ip_address,country,city,geo_point
6148,2024-06-20 11:11:40,2024-06-20 19:45:44,user285,192.168.25.132,Japan,Kyōto,"[35.03,135.75]"
6149,2024-05-08 15:21:08,2024-05-08 17:00:49,user39,192.168.159.217,United States,Detroit,"[42.3834,-83.1024]"
6150,2024-05-23 05:17:05,2024-05-23 12:45:27,user123,192.168.131.172,Russia,Tomsk,"[56.495,84.975]"
6151,2024-05-04 15:16:00,2024-05-04 19:35:56,user362,192.168.39.49,Ukraine,Mariupol’,"[47.0962,37.5562]"
6152,2024-05-08 19:32:48,2024-05-09 01:56:59,user76,192.168.238.252,United States,Fort Collins,"[40.5475,-105.0651]"
6153,2024-06-30 21:57:51,2024-07-01 01:32:51,user426,192.168.211.102,United States,Grand Rapids,"[42.9615,-85.6557]"
6154,2024-06-24 06:28:09,2024-06-24 09:45:06,user257,192.168.24.168,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
6155,2024-06-10 15:06:59,2024-06-10 23:09:56,user201,192.168.123.239,United States,Fort Collins,"[40.5475,-105.0651]"
6156,2024-06-28 18:47:24,2024-06-28 23:11:43,user99,192.168.115.78,Kazakhstan,Öskemen,"[49.99,82.6149]"
6157,2024-06-19 10:45:01,2024-06-19 18:45:13,user267,192.168.248.23,"Korea, South",Jeju,"[33.5101,126.5219]"
6158,2024-05-17 02:52:25,2024-05-17 09:58:51,user37,192.168.216.228,United States,Kissimmee,"[28.3042,-81.4164]"
6159,2024-06-08 04:23:44,2024-06-08 08:46:55,user471,192.168.119.156,United States,Hartford,"[41.7661,-72.6834]"
6160,2024-05-17 08:33:38,2024-05-17 13:21:29,user398,192.168.108.143,Russia,Khabarovsk,"[48.455,135.12]"
6161,2024-06-27 20:53:06,2024-06-28 03:36:21,user31,192.168.9.49,United States,Palm Bay,"[27.955,-80.6628]"
6162,2024-06-12 05:13:33,2024-06-12 12:45:48,user301,192.168.244.139,Canada,Ottawa,"[45.4167,-75.7]"
6163,2024-06-11 07:38:19,2024-06-11 16:16:11,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
6164,2024-06-23 04:21:14,2024-06-23 08:54:26,user185,192.168.176.245,Russia,Kurgan,"[55.46,65.345]"
6165,2024-06-23 22:02:59,2024-06-24 03:24:58,user35,192.168.239.14,United States,Chattanooga,"[35.0657,-85.2487]"
6166,2024-06-19 15:37:12,2024-06-19 19:40:59,user12,192.168.155.144,Egypt,Giza,"[30.01,31.19]"
6167,2024-05-04 17:10:59,2024-05-04 20:55:54,user164,192.168.68.98,United States,Allentown,"[40.5961,-75.4755]"
6168,2024-05-12 12:39:02,2024-05-12 20:54:27,user153,192.168.203.247,Nigeria,Ogbomoso,"[8.13,4.24]"
6169,2024-06-27 07:00:37,2024-06-27 09:09:49,user242,192.168.98.130,Ukraine,Odesa,"[46.49,30.71]"
6170,2024-05-03 12:01:38,2024-05-03 15:59:23,user387,192.168.141.205,Ukraine,Donets’k,"[48,37.83]"
6171,2024-05-27 13:00:32,2024-05-27 13:57:52,user194,192.168.237.206,Brazil,Pelotas,"[-31.75,-52.33]"
6172,2024-05-09 13:54:33,2024-05-09 14:52:07,user276,192.168.254.249,Belarus,Homyel’,"[52.43,31]"
6173,2024-06-26 06:25:13,2024-06-26 07:33:01,user179,192.168.152.63,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
6174,2024-06-18 10:46:34,2024-06-18 17:54:47,user134,192.168.192.73,Canada,Vancouver,"[49.2734,-123.1216]"
6175,2024-05-02 11:44:06,2024-05-02 19:47:00,user187,192.168.82.8,Spain,Granada,"[37.165,-3.585]"
6176,2024-05-07 15:03:32,2024-05-07 16:37:12,user45,192.168.104.17,Egypt,Al Minyā,"[28.09,30.75]"
6177,2024-05-15 21:09:07,2024-05-16 00:56:13,user351,192.168.221.22,United Kingdom,London,"[51.5,-0.1167]"
6178,2024-06-22 08:25:24,2024-06-22 10:11:55,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
6179,2024-06-09 03:40:01,2024-06-09 08:11:53,user14,192.168.206.125,Japan,Kyōto,"[35.03,135.75]"
6180,2024-06-04 22:08:21,2024-06-05 03:46:12,user283,192.168.174.210,Belgium,Charleroi,"[50.4204,4.45]"
6181,2024-06-18 11:14:06,2024-06-18 15:10:37,user479,192.168.24.189,Russia,Orël,"[52.97,36.07]"
6182,2024-06-16 22:49:51,2024-06-16 23:53:35,user365,192.168.239.10,Italy,Naples,"[40.84,14.245]"
6183,2024-06-07 04:01:28,2024-06-07 04:53:58,user193,192.168.104.195,United Kingdom,Bournemouth,"[50.73,-1.9]"
6184,2024-06-12 21:24:49,2024-06-12 22:17:38,user290,192.168.169.201,United States,Lancaster,"[40.042,-76.3012]"
6185,2024-05-06 21:03:47,2024-05-07 03:39:05,user183,192.168.235.63,Brazil,Caxias do Sul,"[-29.18,-51.17]"
6186,2024-06-10 02:07:46,2024-06-10 04:09:59,user266,192.168.186.14,Tunisia,Sfax,"[34.75,10.72]"
6187,2024-05-02 19:28:00,2024-05-02 19:49:09,user44,192.168.163.106,Russia,Krasnoyarsk,"[56.014,92.866]"
6188,2024-05-02 04:51:18,2024-05-02 10:17:58,user264,192.168.60.158,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
6189,2024-05-18 16:41:14,2024-05-18 17:48:11,user67,192.168.173.102,Germany,Heidelberg,"[49.42,8.7]"
6190,2024-06-14 23:16:10,2024-06-15 07:15:35,user149,192.168.44.213,Brazil,São Luís,"[-2.516,-44.266]"
6191,2024-05-01 21:53:13,2024-05-01 22:02:11,user144,192.168.132.45,United States,McAllen,"[26.2273,-98.2471]"
6192,2024-06-04 14:04:03,2024-06-04 19:53:23,user108,192.168.78.211,Russia,Volzhskiy,"[48.7948,44.7744]"
6193,2024-05-08 11:05:26,2024-05-08 12:00:16,user183,192.168.235.63,Brazil,Caxias do Sul,"[-29.18,-51.17]"
6194,2024-05-14 15:44:08,2024-05-14 22:52:56,user112,192.168.191.170,United States,Fort Collins,"[40.5475,-105.0651]"
6195,2024-06-03 20:24:08,2024-06-04 00:33:25,user338,192.168.215.106,Mexico,Acapulco de Juárez,"[16.85,-99.916]"
6196,2024-06-22 13:58:50,2024-06-22 20:23:56,user184,192.168.234.105,Indonesia,Bogor,"[-6.57,106.75]"
6197,2024-05-18 00:29:58,2024-05-18 04:57:50,user6,192.168.182.45,Denmark,Copenhagen,"[55.6786,12.5635]"
6198,2024-06-07 21:25:44,2024-06-08 05:49:35,user322,192.168.184.39,Turkey,Kocaeli,"[40.776,29.9306]"
6199,2024-06-29 01:24:22,2024-06-29 04:51:43,user1,192.168.20.241,United States,Portland,"[45.5371,-122.65]"
6200,2024-05-14 00:58:58,2024-05-14 03:59:59,user280,192.168.75.114,Netherlands,The Hague,"[52.08,4.27]"
6201,2024-05-07 22:51:08,2024-05-08 05:17:54,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
6202,2024-06-24 05:21:17,2024-06-24 13:29:06,user265,192.168.65.31,Japan,Kawagoe,"[35.9177,139.4911]"
6203,2024-06-11 03:41:30,2024-06-11 11:13:35,user106,192.168.52.95,Thailand,Samut Prakan,"[13.6069,100.6115]"
6204,2024-06-24 18:35:21,2024-06-24 19:29:54,user59,192.168.69.182,Spain,Bilbao,"[43.25,-2.93]"
6205,2024-05-16 17:16:18,2024-05-16 20:55:07,user345,192.168.11.61,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
6206,2024-06-16 18:15:29,2024-06-17 00:01:45,user470,192.168.203.139,Russia,Kursk,"[51.74,36.19]"
6207,2024-06-24 16:42:28,2024-06-25 01:32:57,user230,192.168.220.184,Turkey,Şanlıurfa,"[37.17,38.795]"
6208,2024-06-29 23:49:21,2024-06-30 08:39:39,user309,192.168.71.203,United States,San Antonio,"[29.4658,-98.5254]"
6209,2024-06-11 09:51:23,2024-06-11 16:43:43,user52,192.168.46.25,United States,Oakland,"[37.7903,-122.2165]"
6210,2024-05-14 21:14:27,2024-05-15 04:33:35,user140,192.168.219.105,Germany,Frankfurt,"[50.1,8.675]"
6211,2024-05-06 06:11:54,2024-05-06 09:18:05,user190,192.168.247.187,United States,Los Angeles,"[34.1139,-118.4068]"
6212,2024-05-01 19:31:49,2024-05-02 02:09:40,user355,192.168.102.196,United States,Des Moines,"[41.5725,-93.6105]"
6213,2024-06-19 21:34:15,2024-06-20 04:34:57,user365,192.168.239.10,Italy,Naples,"[40.84,14.245]"
6214,2024-03-01 02:50:51,2024-03-01 11:00:28,user82,192.168.28.159,France,Lyon,"[45.77,4.83]"
6215,2024-06-22 07:52:19,2024-06-22 13:06:28,user316,192.168.24.78,Venezuela,Barquisimeto,"[10.05,-69.3]"
6216,2024-05-15 18:50:59,2024-05-15 22:20:32,user474,192.168.151.225,Argentina,Córdoba,"[-31.4,-64.1823]"
6217,2024-05-27 01:12:42,2024-05-27 03:47:01,user467,192.168.178.81,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
6218,2024-05-15 21:44:46,2024-05-15 23:12:46,user91,192.168.197.50,Venezuela,Maiquetía,"[10.6004,-66.97]"
6219,2024-05-13 22:53:47,2024-05-14 01:38:16,user94,192.168.198.125,Japan,Nagoya,"[35.155,136.915]"
6220,2024-04-23 09:01:22,2024-04-23 12:51:05,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
6221,2024-06-26 04:24:35,2024-06-26 08:36:00,user19,192.168.28.140,Brazil,Sorocaba,"[-23.49,-47.47]"
6222,2024-06-16 13:23:16,2024-06-16 20:50:05,user297,192.168.243.142,Japan,Kyōto,"[35.03,135.75]"
6223,2024-05-03 05:13:00,2024-05-03 13:29:57,user1,192.168.20.241,United States,Portland,"[45.5371,-122.65]"
6224,2024-06-15 03:39:24,2024-06-15 12:18:31,user287,192.168.174.184,Japan,Iwaki,"[37.0553,140.89]"
6225,2024-05-01 14:29:38,2024-05-01 20:30:20,user441,192.168.9.27,Canada,Montréal,"[45.5,-73.5833]"
6226,2024-05-08 01:46:15,2024-05-08 04:09:48,user212,192.168.100.75,"Korea, South",Ulsan,"[35.5467,129.317]"
6227,2024-05-03 09:05:19,2024-05-03 15:40:09,user355,192.168.102.196,United States,Des Moines,"[41.5725,-93.6105]"
6228,2024-06-18 01:00:52,2024-06-18 05:30:18,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
6229,2024-05-02 05:46:27,2024-05-02 06:59:36,user310,192.168.25.48,Brazil,Vila Velha,"[-20.3676,-40.318]"
6230,2024-06-29 11:17:33,2024-06-29 12:41:32,user359,192.168.161.30,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
6231,2024-05-22 05:55:56,2024-05-22 07:08:48,user435,192.168.23.107,Brazil,Natal,"[-5.78,-35.24]"
6232,2024-06-05 03:15:36,2024-06-05 05:36:24,user104,192.168.197.59,Venezuela,Barquisimeto,"[10.05,-69.3]"
6233,2024-06-07 20:48:00,2024-06-08 04:02:23,user114,192.168.158.95,Kazakhstan,Pavlodar,"[52.3,76.95]"
6234,2024-06-30 11:32:02,2024-06-30 14:26:26,user489,192.168.145.86,Ukraine,Kharkiv,"[50,36.25]"
6235,2024-06-19 00:40:37,2024-06-19 09:05:35,user469,192.168.117.237,Russia,Arkhangel’sk,"[64.575,40.545]"
6236,2024-06-14 12:42:55,2024-06-14 15:18:46,user462,192.168.240.46,Indonesia,Mataram,"[-8.5795,116.135]"
6237,2024-06-08 14:46:05,2024-06-08 21:37:57,user439,192.168.89.242,Spain,Barcelona,"[41.3833,2.1834]"
6238,2024-06-21 18:05:22,2024-06-21 20:44:50,user226,192.168.97.227,United States,Wichita,"[37.6897,-97.3441]"
6239,2024-06-16 06:56:25,2024-06-16 15:12:00,user152,192.168.41.229,United States,Madison,"[43.0827,-89.3923]"
6240,2024-05-01 17:21:54,2024-05-01 19:06:29,user59,192.168.69.182,Spain,Bilbao,"[43.25,-2.93]"
6241,2024-06-15 08:48:56,2024-06-15 14:23:22,user61,192.168.14.232,Japan,Iwaki,"[37.0553,140.89]"
6242,2024-06-28 15:19:04,2024-06-29 00:03:08,user179,192.168.152.63,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
6243,2024-05-03 04:11:06,2024-05-03 10:09:55,user328,192.168.4.57,Mexico,Tampico,"[22.3,-97.87]"
6244,2024-06-25 06:30:52,2024-06-25 07:21:27,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
6245,2024-05-19 04:43:31,2024-05-19 06:13:53,user340,192.168.6.129,Poland,Lublin,"[51.2504,22.5727]"
6246,2024-05-02 02:03:18,2024-05-02 03:06:50,user53,192.168.149.0,Venezuela,Cabimas,"[10.43,-71.45]"
6247,2024-06-23 13:44:27,2024-06-23 19:39:08,user403,192.168.229.121,Poland,Poznań,"[52.4058,16.8999]"
6248,2024-05-14 03:17:14,2024-05-14 07:03:02,user271,192.168.206.190,United States,Jacksonville,"[30.3322,-81.6749]"
6249,2024-06-24 02:24:57,2024-06-24 03:46:08,user417,192.168.148.77,United States,Mission Viejo,"[33.6095,-117.655]"
6250,2024-04-30 19:51:28,2024-04-30 19:55:47,user178,192.168.56.14,Vietnam,Hanoi,"[21.0333,105.85]"
6251,2024-05-01 17:29:34,2024-05-01 22:09:33,user129,192.168.113.116,Russia,Nizhniy Novgorod,"[56.333,44.0001]"
6252,2024-06-14 09:13:29,2024-06-14 09:26:02,user207,192.168.21.28,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
6253,2024-05-05 13:08:34,2024-05-05 16:52:29,user309,192.168.71.203,United States,San Antonio,"[29.4658,-98.5254]"
6254,2024-05-23 23:08:11,2024-05-24 06:36:25,user163,192.168.222.191,Brazil,Salvador,"[-12.97,-38.48]"
6255,2024-06-06 20:15:46,2024-06-06 22:09:21,user72,192.168.106.11,United States,Greensboro,"[36.0956,-79.8268]"
6256,2024-05-05 13:07:29,2024-05-05 20:08:17,user44,192.168.163.106,Russia,Krasnoyarsk,"[56.014,92.866]"
6257,2024-06-13 12:36:01,2024-06-13 20:06:12,user214,192.168.159.94,Morocco,Agadir,"[30.44,-9.62]"
6258,2024-05-25 11:15:27,2024-05-25 19:28:27,user377,192.168.87.185,United States,Milwaukee,"[43.0642,-87.9673]"
6259,2024-06-22 01:11:48,2024-06-22 06:28:10,user469,192.168.117.237,Russia,Arkhangel’sk,"[64.575,40.545]"
6260,2024-05-27 23:33:38,2024-05-28 03:07:54,user95,192.168.130.215,Kazakhstan,Pavlodar,"[52.3,76.95]"
6261,2024-04-26 00:44:56,2024-04-26 09:22:55,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
6262,2024-06-13 07:44:48,2024-06-13 10:56:14,user40,192.168.218.215,Brazil,Londrina,"[-23.3,-51.18]"
6263,2024-05-25 07:10:37,2024-05-25 09:08:55,user340,192.168.6.129,Poland,Lublin,"[51.2504,22.5727]"
6264,2024-05-22 01:37:19,2024-05-22 07:31:14,user173,192.168.113.193,United States,Seattle,"[47.6211,-122.3244]"
6265,2024-06-22 18:20:32,2024-06-22 22:13:08,user267,192.168.248.23,"Korea, South",Jeju,"[33.5101,126.5219]"
6266,2024-05-12 15:25:14,2024-05-12 23:26:16,user484,192.168.78.202,United States,Miami,"[25.7839,-80.2102]"
6267,2024-06-17 13:49:15,2024-06-17 18:26:33,user159,192.168.44.154,Canada,Oshawa,"[43.88,-78.85]"
6268,2024-05-12 03:32:19,2024-05-12 03:58:12,user488,192.168.73.208,France,Bordeaux,"[44.85,-0.595]"
6269,2024-05-29 19:06:40,2024-05-29 21:29:13,user25,192.168.189.181,Turkey,Batman,"[37.8904,41.14]"
6270,2024-06-23 03:01:22,2024-06-23 11:55:45,user170,192.168.83.87,Turkey,Erzurum,"[39.9204,41.29]"
6271,2024-06-15 19:09:40,2024-06-16 01:08:14,user353,192.168.209.195,Nigeria,Jos,"[9.93,8.89]"
6272,2024-05-05 04:41:31,2024-05-05 09:57:07,user489,192.168.145.86,Ukraine,Kharkiv,"[50,36.25]"
6273,2024-06-13 08:49:30,2024-06-13 08:52:17,user380,192.168.18.85,Italy,Palermo,"[38.125,13.35]"
6274,2024-06-12 10:22:43,2024-06-12 10:53:04,user127,192.168.190.250,Brazil,Campos,"[-21.75,-41.32]"
6275,2024-05-26 12:35:17,2024-05-26 13:29:26,user191,192.168.130.60,Italy,Florence,"[43.78,11.25]"
6276,2024-04-24 21:13:53,2024-04-25 01:11:42,user389,192.168.57.25,Germany,Mannheim,"[49.5004,8.47]"
6277,2024-05-04 06:39:29,2024-05-04 12:09:12,user53,192.168.149.0,Venezuela,Cabimas,"[10.43,-71.45]"
6278,2024-06-10 14:02:24,2024-06-10 14:35:23,user104,192.168.197.59,Venezuela,Barquisimeto,"[10.05,-69.3]"
6279,2024-03-02 12:25:04,2024-03-02 20:42:51,user24,192.168.137.13,Brazil,Brasília,"[-15.7833,-47.9161]"
6280,2024-05-27 06:20:33,2024-05-27 14:21:23,user373,192.168.104.15,Russia,Kursk,"[51.74,36.19]"
6281,2024-03-01 19:13:15,2024-03-02 00:12:03,user200,192.168.188.247,Brazil,Macapá,"[0.033,-51.05]"
6282,2024-06-17 04:06:46,2024-06-17 12:10:47,user305,192.168.41.157,Argentina,Rosario,"[-32.9511,-60.6663]"
6283,2024-05-31 11:23:57,2024-05-31 20:24:36,user456,192.168.183.10,Japan,Fukuoka,"[33.595,130.41]"
6284,2024-06-20 10:13:18,2024-06-20 10:49:24,user79,192.168.10.15,Brazil,Macapá,"[0.033,-51.05]"
6285,2024-06-08 23:08:58,2024-06-08 23:23:17,user450,192.168.6.41,Indonesia,Makassar,"[-5.14,119.432]"
6286,2024-06-30 20:39:32,2024-06-30 21:09:25,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
6287,2024-05-02 09:51:14,2024-05-02 17:08:37,user492,192.168.221.219,Russia,Naberezhnyye Chelny,"[55.7,52.3199]"
6288,2024-06-23 21:51:44,2024-06-24 06:08:59,user321,192.168.6.47,Israel,Jerusalem,"[31.7784,35.2066]"
6289,2024-05-05 04:15:46,2024-05-05 06:46:24,user426,192.168.211.102,United States,Grand Rapids,"[42.9615,-85.6557]"
6290,2024-06-10 02:56:27,2024-06-10 10:29:03,user466,192.168.79.174,Japan,Ōsaka,"[34.75,135.4601]"
6291,2024-05-07 12:52:51,2024-05-07 19:15:51,user391,192.168.107.10,Russia,Volgograd,"[48.71,44.5]"
6292,2024-06-05 12:23:45,2024-06-05 18:52:04,user338,192.168.215.106,Mexico,Acapulco de Juárez,"[16.85,-99.916]"
6293,2024-05-29 06:45:14,2024-05-29 07:53:01,user292,192.168.148.117,United States,San Antonio,"[29.4658,-98.5254]"
6294,2024-06-19 17:10:00,2024-06-19 17:51:43,user152,192.168.41.229,United States,Madison,"[43.0827,-89.3923]"
6295,2024-05-01 22:41:44,2024-05-02 06:47:50,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
6296,2024-06-25 14:54:30,2024-06-25 18:00:51,user248,192.168.136.156,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
6297,2024-05-08 17:18:57,2024-05-08 17:58:17,user362,192.168.39.49,Ukraine,Mariupol’,"[47.0962,37.5562]"
6298,2024-05-15 11:31:10,2024-05-15 19:44:50,user225,192.168.58.50,Mexico,San Luis Potosí,"[22.17,-101]"
6299,2024-05-26 08:40:17,2024-05-26 13:30:06,user371,192.168.39.52,United States,Tucson,"[32.1545,-110.8782]"
6300,2024-05-03 14:35:18,2024-05-03 16:34:53,user260,192.168.148.87,United States,Oklahoma City,"[35.4676,-97.5137]"
6301,2024-05-21 04:11:06,2024-05-21 11:21:03,user445,192.168.199.227,United Kingdom,Kingston upon Hull,"[53.7504,-0.33]"
6302,2024-06-22 21:45:54,2024-06-22 22:02:11,user475,192.168.183.127,United States,San Diego,"[32.8312,-117.1225]"
6303,2024-05-14 13:28:50,2024-05-14 14:54:03,user71,192.168.31.224,Brazil,Olinda,"[-8,-34.85]"
6304,2024-06-24 08:53:09,2024-06-24 13:38:56,user267,192.168.248.23,"Korea, South",Jeju,"[33.5101,126.5219]"
6305,2024-06-19 21:12:23,2024-06-20 02:46:58,user479,192.168.24.189,Russia,Orël,"[52.97,36.07]"
6306,2024-06-26 14:50:29,2024-06-26 22:54:41,user368,192.168.223.10,United States,Santa Rosa,"[38.4458,-122.7067]"
6307,2024-05-11 14:43:42,2024-05-11 23:21:47,user221,192.168.172.19,Russia,Magnitogorsk,"[53.4227,58.98]"
6308,2024-05-05 17:02:55,2024-05-05 23:08:40,user363,192.168.220.162,Mexico,Xalapa,"[19.53,-96.92]"
6309,2024-05-06 07:21:58,2024-05-06 10:21:03,user426,192.168.211.102,United States,Grand Rapids,"[42.9615,-85.6557]"
6310,2024-06-25 13:05:37,2024-06-25 21:06:08,user134,192.168.192.73,Canada,Vancouver,"[49.2734,-123.1216]"
6311,2024-06-10 15:31:48,2024-06-10 23:24:26,user338,192.168.215.106,Mexico,Acapulco de Juárez,"[16.85,-99.916]"
6312,2024-05-19 18:34:56,2024-05-19 20:45:54,user112,192.168.191.170,United States,Fort Collins,"[40.5475,-105.0651]"
6313,2024-06-19 07:39:42,2024-06-19 14:41:20,user239,192.168.113.152,Turkey,Batman,"[37.8904,41.14]"
6314,2024-06-18 02:48:30,2024-06-18 04:52:02,user228,192.168.183.181,United States,Lexington,"[38.0423,-84.4587]"
6315,2024-05-28 02:14:06,2024-05-28 03:16:05,user83,192.168.173.159,Uruguay,Montevideo,"[-34.858,-56.1711]"
6316,2024-06-27 11:16:54,2024-06-27 13:57:06,user100,192.168.208.156,Argentina,Mendoza,"[-32.8833,-68.8166]"
6317,2024-05-31 00:46:49,2024-05-31 04:05:37,user336,192.168.224.140,Mexico,San Luis Potosí,"[22.17,-101]"
6318,2024-06-13 06:39:47,2024-06-13 12:22:02,user466,192.168.79.174,Japan,Ōsaka,"[34.75,135.4601]"
6319,2024-05-06 03:53:38,2024-05-06 05:41:04,user264,192.168.60.158,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
6320,2024-05-02 12:00:42,2024-05-02 12:41:50,user295,192.168.160.185,United States,Austin,"[30.3006,-97.7517]"
6321,2024-05-30 04:52:22,2024-05-30 11:36:20,user51,192.168.42.38,Indonesia,Makassar,"[-5.14,119.432]"
6322,2024-03-02 16:54:18,2024-03-02 23:56:43,user25,192.168.189.181,Turkey,Batman,"[37.8904,41.14]"
6323,2024-05-15 16:56:48,2024-05-16 00:18:04,user271,192.168.206.190,United States,Jacksonville,"[30.3322,-81.6749]"
6324,2024-05-17 22:58:21,2024-05-18 01:54:33,user296,192.168.54.169,Turkey,Erzurum,"[39.9204,41.29]"
6325,2024-05-06 16:40:29,2024-05-06 21:51:07,user155,192.168.86.36,Germany,Dortmund,"[51.53,7.45]"
6326,2024-05-28 03:20:20,2024-05-28 09:29:51,user453,192.168.99.12,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
6327,2024-05-01 12:13:18,2024-05-01 12:31:33,user265,192.168.65.31,Japan,Kawagoe,"[35.9177,139.4911]"
6328,2024-03-06 15:03:11,2024-03-06 16:18:15,user50,192.168.81.24,United Kingdom,Kingston upon Hull,"[53.7504,-0.33]"
6329,2024-05-05 06:36:10,2024-05-05 12:25:54,user85,192.168.24.178,Russia,Kazan’,"[55.7499,49.1263]"
6330,2024-05-11 15:07:56,2024-05-11 15:22:16,user190,192.168.247.187,United States,Los Angeles,"[34.1139,-118.4068]"
6331,2024-06-11 05:41:52,2024-06-11 06:26:03,user199,192.168.75.181,United States,Jacksonville,"[30.3322,-81.6749]"
6332,2024-06-03 19:53:05,2024-06-03 22:20:28,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
6333,2024-03-08 08:07:29,2024-03-08 14:47:43,user299,192.168.48.237,United States,Salt Lake City,"[40.7774,-111.93]"
6334,2024-06-19 14:32:51,2024-06-19 18:05:19,user421,192.168.225.147,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
6335,2024-06-12 08:32:15,2024-06-12 13:14:04,user400,192.168.4.188,Brazil,Curitiba,"[-25.42,-49.32]"
6336,2024-03-03 11:15:29,2024-03-03 17:42:00,user191,192.168.130.60,Italy,Florence,"[43.78,11.25]"
6337,2024-05-19 08:59:47,2024-05-19 12:28:38,user38,192.168.153.165,Czechia,Ostrava,"[49.8304,18.25]"
6338,2024-05-08 12:03:36,2024-05-08 16:20:52,user85,192.168.24.178,Russia,Kazan’,"[55.7499,49.1263]"
6339,2024-05-31 08:01:50,2024-05-31 08:56:19,user5,192.168.125.80,Vietnam,Phan Thiết,"[10.9337,108.1001]"
6340,2024-06-29 05:50:45,2024-06-29 11:13:39,user109,192.168.226.137,Egypt,Giza,"[30.01,31.19]"
6341,2024-05-19 20:57:18,2024-05-20 00:48:33,user348,192.168.95.30,Brazil,Florianópolis,"[-27.58,-48.52]"
6342,2024-05-08 21:54:31,2024-05-09 04:02:39,user115,192.168.35.171,United States,Port St. Lucie,"[27.2796,-80.3884]"
6343,2024-05-20 12:41:49,2024-05-20 18:01:50,user451,192.168.189.208,United Kingdom,Kingston upon Hull,"[53.7504,-0.33]"
6344,2024-05-17 02:18:14,2024-05-17 07:47:59,user57,192.168.228.113,United States,Detroit,"[42.3834,-83.1024]"
6345,2024-05-09 04:56:22,2024-05-09 08:32:40,user59,192.168.69.182,Spain,Bilbao,"[43.25,-2.93]"
6346,2024-06-15 06:09:38,2024-06-15 13:54:23,user213,192.168.84.180,Poland,Warsaw,"[52.25,21]"
6347,2024-05-17 11:43:15,2024-05-17 17:37:14,user383,192.168.101.160,United States,Sacramento,"[38.5667,-121.4683]"
6348,2024-05-16 15:59:15,2024-05-16 16:34:20,user202,192.168.130.249,Belgium,Liège,"[50.63,5.58]"
6349,2024-06-27 23:08:57,2024-06-28 00:45:35,user402,192.168.182.88,Nigeria,Ogbomoso,"[8.13,4.24]"
6350,2024-05-09 05:37:37,2024-05-09 06:20:24,user215,192.168.135.196,Egypt,Ismailia,"[30.5903,32.26]"
6351,2024-05-03 05:43:12,2024-05-03 06:00:55,user454,192.168.229.52,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
6352,2024-06-30 08:42:37,2024-06-30 14:45:27,user242,192.168.98.130,Ukraine,Odesa,"[46.49,30.71]"
6353,2024-05-10 15:06:18,2024-05-10 16:44:01,user26,192.168.70.218,France,Paris,"[48.8667,2.3333]"
6354,2024-05-23 18:21:16,2024-05-24 01:25:51,user2,192.168.198.44,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
6355,2024-06-17 07:56:00,2024-06-17 12:40:25,user122,192.168.127.62,Venezuela,Maturín,"[9.75,-63.17]"
6356,2024-06-25 06:09:20,2024-06-25 08:26:36,user291,192.168.142.26,Greece,Athens,"[37.9833,23.7333]"
6357,2024-06-30 04:40:13,2024-06-30 09:51:30,user472,192.168.67.39,Netherlands,Rotterdam,"[51.92,4.48]"
